File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF713FIQ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CXA	405157	ENCODE Consortium	c7b02ee483fb9f342351b2119a28aba5	https://www.encodeproject.org/files/ENCFF713FIQ/@@download/ENCFF713FIQ.bigBed	hg19	
ENCFF000OTD	bigBed broadPeak	peaks	ENCSR000BIQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1					ENCFF001UCI	137581	Richard Myers, HAIB	206b5b8c125e51fa83618250afb13eb9	https://www.encodeproject.org/files/ENCFF000OTD/@@download/ENCFF000OTD.bigBed	hg19	
ENCFF000OTE	bigBed broadPeak	peaks	ENCSR000BIQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1					ENCFF001UCJ	121250	Richard Myers, HAIB	7d127c22bc6bac91bfa87754fb3e041d	https://www.encodeproject.org/files/ENCFF000OTE/@@download/ENCFF000OTE.bigBed	hg19	
ENCFF000OTH	bigWig	raw signal	ENCSR000BIQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1						3343504	Richard Myers, HAIB	62ce5511eafb2037560ad057080afd46	https://www.encodeproject.org/files/ENCFF000OTH/@@download/ENCFF000OTH.bigWig	hg19	
ENCFF000OTI	bigWig	raw signal	ENCSR000BIQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1						4131423	Richard Myers, HAIB	da4be0aa3c935a426eb777fa45d78ceb	https://www.encodeproject.org/files/ENCFF000OTI/@@download/ENCFF000OTI.bigWig	hg19	
ENCFF736VCS	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BIQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CJJ	192237	ENCODE Consortium	11d113ce6888a1198e19f79ea0831541	https://www.encodeproject.org/files/ENCFF736VCS/@@download/ENCFF736VCS.bigBed	hg19	
ENCFF000SVL	bigWig	base overlap signal	ENCSR000EKS	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												1751304795	Gregory Crawford, Duke	d911aa7ce6c5318ef4363bd6b12c7920	https://www.encodeproject.org/files/ENCFF000SVL/@@download/ENCFF000SVL.bigWig	hg19	
ENCFF000SWM	bigBed narrowPeak	peaks	ENCSR000EKS	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UWQ	2915866	Gregory Crawford, Duke	24387d72f567549c0114e1df42cf3254	https://www.encodeproject.org/files/ENCFF000SWM/@@download/ENCFF000SWM.bigBed	hg19	
ENCFF000SXN	bigWig	signal	ENCSR000EKS	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												3131712380	Gregory Crawford, Duke	e9ee35dfd82f08f28e1fe7a19e0c5940	https://www.encodeproject.org/files/ENCFF000SXN/@@download/ENCFF000SXN.bigWig	hg19	
ENCFF000NZJ	bigBed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1					ENCFF001TYA	581977	Richard Myers, HAIB	d61a088aef4fd259f6960148fb650b18	https://www.encodeproject.org/files/ENCFF000NZJ/@@download/ENCFF000NZJ.bigBed	hg19	
ENCFF000NZK	bigBed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1					ENCFF001TYB	1014675	Richard Myers, HAIB	bad613532a0d931eaa6e7dc6e150384a	https://www.encodeproject.org/files/ENCFF000NZK/@@download/ENCFF000NZK.bigBed	hg19	
ENCFF000NZM	bigWig	raw signal	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		2011-07-18	ENCODE		see document			1	1						14355265	Richard Myers, HAIB	842ffe2b45f53654a4cf4ef3d049cd67	https://www.encodeproject.org/files/ENCFF000NZM/@@download/ENCFF000NZM.bigWig	hg19	
ENCFF000NZN	bigWig	raw signal	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		2011-07-18	ENCODE		see document			2	1						37938613	Richard Myers, HAIB	70513f456e0c4e25ab4badc30c7443ec	https://www.encodeproject.org/files/ENCFF000NZN/@@download/ENCFF000NZN.bigWig	hg19	
ENCFF957ZYT	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CHK	854332	ENCODE Consortium	6df8f004671a30394a872fb7d82b2c7f	https://www.encodeproject.org/files/ENCFF957ZYT/@@download/ENCFF957ZYT.bigBed	hg19	
ENCFF000QGS	bigBed broadPeak	peaks	ENCSR000BNL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP2-human	ENCAB000AKZ	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	1	1					ENCFF001ULH	162588	Richard Myers, HAIB	98083d5cf9d108b13af19d3349819bec	https://www.encodeproject.org/files/ENCFF000QGS/@@download/ENCFF000QGS.bigBed	hg19	
ENCFF000QGT	bigBed broadPeak	peaks	ENCSR000BNL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP2-human	ENCAB000AKZ	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	2	1					ENCFF001ULI	143356	Richard Myers, HAIB	c4131d26a21ed76b779274b9a356d9ad	https://www.encodeproject.org/files/ENCFF000QGT/@@download/ENCFF000QGT.bigBed	hg19	
ENCFF000QGX	bigWig	raw signal	ENCSR000BNL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP2-human	ENCAB000AKZ	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	1	1						8006516	Richard Myers, HAIB	82b8e8baa9acb5919804c22c19a81fca	https://www.encodeproject.org/files/ENCFF000QGX/@@download/ENCFF000QGX.bigWig	hg19	
ENCFF000QGY	bigWig	raw signal	ENCSR000BNL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP2-human	ENCAB000AKZ	DNA		see document	see document		2011-07-18	ENCODE		see document		53 year	2	1						13823053	Richard Myers, HAIB	6956882c4e7cf04ce95980fd30ff7db3	https://www.encodeproject.org/files/ENCFF000QGY/@@download/ENCFF000QGY.bigWig	hg19	
ENCFF098NMC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BNL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SP2-human	ENCAB000AKZ	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CMO	265587	ENCODE Consortium	852341f7a20effa35b197f0dc1d22965	https://www.encodeproject.org/files/ENCFF098NMC/@@download/ENCFF098NMC.bigBed	hg19	
ENCFF000XYU	bigBed narrowPeak	peaks	ENCSR000EVQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					TCF7L2-human	ENCAB000AOA	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VLD	682433	Peggy Farnham, USC	3e0c826d185179ab0abd2075252536a2	https://www.encodeproject.org/files/ENCFF000XYU/@@download/ENCFF000XYU.bigBed	hg19	
ENCFF000XYZ	bigWig	signal	ENCSR000EVQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					TCF7L2-human	ENCAB000AOA	DNA		see document	see document		2011-10-29	ENCODE												346085143	Peggy Farnham, USC	25f83b14d8f3e06a3822edebd754a88b	https://www.encodeproject.org/files/ENCFF000XYZ/@@download/ENCFF000XYZ.bigWig	hg19	
ENCFF614AHH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVQ	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					TCF7L2-human	ENCAB000AOA	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CUX	261681	ENCODE Consortium	924c60be0a6bc9c3892156315f96a90a	https://www.encodeproject.org/files/ENCFF614AHH/@@download/ENCFF614AHH.bigBed	hg19	
ENCFF000ACS	bigBed narrowPeak	peaks	ENCSR000EID	DNase-seq	EFO:0005713	8988T	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001SOF	2413339	Gregory Crawford, Duke	107db09d8512f8fee83abecc8f71158d	https://www.encodeproject.org/files/ENCFF000ACS/@@download/ENCFF000ACS.bigBed	hg19	
ENCFF000SDX	bigWig	base overlap signal	ENCSR000EID	DNase-seq	EFO:0005713	8988T	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												1045776547	Gregory Crawford, Duke	01bf53d93c612b61dae7c94ebf2a8c4b	https://www.encodeproject.org/files/ENCFF000SDX/@@download/ENCFF000SDX.bigWig	hg19	
ENCFF000SDY	bigBed narrowPeak	peaks	ENCSR000EID	DNase-seq	EFO:0005713	8988T	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UUC	4069737	Gregory Crawford, Duke	475e6e6ad78e16fcca4d668aa327969f	https://www.encodeproject.org/files/ENCFF000SDY/@@download/ENCFF000SDY.bigBed	hg19	
ENCFF000SEA	bigWig	signal	ENCSR000EID	DNase-seq	EFO:0005713	8988T	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												3636370790	Gregory Crawford, Duke	ca987ce9a2e26f80d96885a3919745eb	https://www.encodeproject.org/files/ENCFF000SEA/@@download/ENCFF000SEA.bigWig	hg19	
ENCFF000ZTI	bigBed narrowPeak	peaks	ENCSR000EYD	ChIP-seq	EFO:0002869	U2OS	immortalized cell line	child	female	Homo sapiens					SETDB1-human	ENCAB000AKP	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VRG	2060276	Peggy Farnham, USC	671501bc53716d66e16b0e81cf994fd7	https://www.encodeproject.org/files/ENCFF000ZTI/@@download/ENCFF000ZTI.bigBed	hg19	
ENCFF000ZTL	bigWig	signal	ENCSR000EYD	ChIP-seq	EFO:0002869	U2OS	immortalized cell line	child	female	Homo sapiens					SETDB1-human	ENCAB000AKP	DNA		see document	see document		2011-10-29	ENCODE												369028478	Peggy Farnham, USC	79edbfb05d290e71d5f97b7f209f92de	https://www.encodeproject.org/files/ENCFF000ZTL/@@download/ENCFF000ZTL.bigWig	hg19	
ENCFF721KPM	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EYD	ChIP-seq	EFO:0002869	U2OS	immortalized cell line	child	female	Homo sapiens					SETDB1-human	ENCAB000AKP	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002DAC	908888	ENCODE Consortium	560126b6fcd0b026b0303882bd5b7609	https://www.encodeproject.org/files/ENCFF721KPM/@@download/ENCFF721KPM.bigBed	hg19	
ENCFF000XSN	bigWig	signal	ENCSR000EEN	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					rabbit-IgG-control-human	ENCAB000AOJ	DNA		see document	see document		2011-10-29	ENCODE												448012675	Michael Snyder, Stanford	05468c41490f3a9b1655e1160e1a4e21	https://www.encodeproject.org/files/ENCFF000XSN/@@download/ENCFF000XSN.bigWig	hg19	
ENCFF000ADI	bigBed narrowPeak	peaks	ENCSR000EJX	DNase-seq	EFO:0005711	HPDE6-E6E7	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001SOW	1933701	Gregory Crawford, Duke	da3bda24436b2826b3e4539168603141	https://www.encodeproject.org/files/ENCFF000ADI/@@download/ENCFF000ADI.bigBed	hg19	
ENCFF000SRC	bigWig	base overlap signal	ENCSR000EJX	DNase-seq	EFO:0005711	HPDE6-E6E7	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												1264584418	Gregory Crawford, Duke	032c2d2944ddfa9d2ce804e7947fcbac	https://www.encodeproject.org/files/ENCFF000SRC/@@download/ENCFF000SRC.bigWig	hg19	
ENCFF000SRD	bigBed narrowPeak	peaks	ENCSR000EJX	DNase-seq	EFO:0005711	HPDE6-E6E7	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UVW	3359793	Gregory Crawford, Duke	277aae1d489166399aee1865a990aa24	https://www.encodeproject.org/files/ENCFF000SRD/@@download/ENCFF000SRD.bigBed	hg19	
ENCFF000SRF	bigWig	signal	ENCSR000EJX	DNase-seq	EFO:0005711	HPDE6-E6E7	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												3546971333	Gregory Crawford, Duke	25cbe3bdd39b62f6ca528920ee5b53f5	https://www.encodeproject.org/files/ENCFF000SRF/@@download/ENCFF000SRF.bigWig	hg19	
ENCFF001EVS	bigBed broadPeak	hotspots	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			1	1					ENCFF001WXT	1442287	John Stamatoyannopoulos, UW	1c981994deadd4656838e1726b5eba87	https://www.encodeproject.org/files/ENCFF001EVS/@@download/ENCFF001EVS.bigBed	hg19	
ENCFF001EVT	bigBed broadPeak	hotspots	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			2	1					ENCFF001WXU	1606164	John Stamatoyannopoulos, UW	fdaa3ca2fbbaba11c51f7021e694a5f9	https://www.encodeproject.org/files/ENCFF001EVT/@@download/ENCFF001EVT.bigBed	hg19	
ENCFF001EVU	bigBed narrowPeak	peaks	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			1	1					ENCFF001WXV	1516974	John Stamatoyannopoulos, UW	30290c363f2b9a216fc8c3d706e58c26	https://www.encodeproject.org/files/ENCFF001EVU/@@download/ENCFF001EVU.bigBed	hg19	
ENCFF001EVV	bigBed narrowPeak	peaks	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			2	1					ENCFF001WXW	1712722	John Stamatoyannopoulos, UW	adc6a0a948785e2be10b01f96c634633	https://www.encodeproject.org/files/ENCFF001EVV/@@download/ENCFF001EVV.bigBed	hg19	
ENCFF001EWB	bigWig	raw signal	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			1	1	36					77108294	John Stamatoyannopoulos, UW	7fba3d21d839b5ede2b7a31daffdfa92	https://www.encodeproject.org/files/ENCFF001EWB/@@download/ENCFF001EWB.bigWig	hg19	
ENCFF001EWD	bigWig	raw signal	ENCSR000DRC	ChIP-seq	EFO:0005338	GM12865	immortalized cell line	unknown	female	Homo sapiens					H3K4me3-human	ENCAB000ARB	DNA		see document	see document		2011-11-17	ENCODE		see document			2	1	36					135691508	John Stamatoyannopoulos, UW	7f73750a0361a1c79a8fab7123a17214	https://www.encodeproject.org/files/ENCFF001EWD/@@download/ENCFF001EWD.bigWig	hg19	
ENCFF000VUI	bigBed narrowPeak	peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VEE	353670	Michael Snyder, Stanford	6e5e1ca8ff3e6ef19ea78b3fce45fd9d	https://www.encodeproject.org/files/ENCFF000VUI/@@download/ENCFF000VUI.bigBed	hg19	
ENCFF000VUN	bigWig	signal	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		2012-05-14	ENCODE												256792396	Michael Snyder, Stanford	20869ed39ea25615b34d6e6f732aff06	https://www.encodeproject.org/files/ENCFF000VUN/@@download/ENCFF000VUN.bigWig	hg19	
ENCFF758FQD	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		2012-05-14	ENCODE											ENCFF002COR	328389	ENCODE Consortium	606a69065c2fff20b5af7c9309e0c450	https://www.encodeproject.org/files/ENCFF758FQD/@@download/ENCFF758FQD.bigBed	hg19	
ENCFF000RTI	bigWig	base overlap signal	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE												121385960	Vishwanath Iyer, UTA	cfe43f3b2e4d38c2a05fc1d9bfc5a558	https://www.encodeproject.org/files/ENCFF000RTI/@@download/ENCFF000RTI.bigWig	hg19	
ENCFF000RTK	bigBed narrowPeak	peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE											ENCFF001USW	3446582	Vishwanath Iyer, UTA	f50973c02551e0e586154c0a4085ed77	https://www.encodeproject.org/files/ENCFF000RTK/@@download/ENCFF000RTK.bigBed	hg19	
ENCFF000RTL	bigWig	signal	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE												1923624453	Vishwanath Iyer, UTA	c985a92e67392524fd9c286a911897c4	https://www.encodeproject.org/files/ENCFF000RTL/@@download/ENCFF000RTL.bigWig	hg19	
ENCFF542RHS	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE											ENCFF002DAV	966455	ENCODE Consortium	cb6342ca69d1a358cd8bc134aaba1799	https://www.encodeproject.org/files/ENCFF542RHS/@@download/ENCFF542RHS.bigBed	hg19	
ENCFF000WYU	bigBed narrowPeak	peaks	ENCSR000EVD	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					ZNF263-human	ENCAB000AMT	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VHP	2197548	Peggy Farnham, USC	d046cf204d263aa9109e7268bb856200	https://www.encodeproject.org/files/ENCFF000WYU/@@download/ENCFF000WYU.bigBed	hg19	
ENCFF000WYX	bigWig	signal	ENCSR000EVD	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					ZNF263-human	ENCAB000AMT	DNA		see document	see document		2011-10-29	ENCODE												353306058	Peggy Farnham, USC	4337627ff0aaf7a21b1a9d894b759565	https://www.encodeproject.org/files/ENCFF000WYX/@@download/ENCFF000WYX.bigWig	hg19	
ENCFF370TXJ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVD	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					ZNF263-human	ENCAB000AMT	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CRQ	1433894	ENCODE Consortium	ab1458cd5d4ddf08594b42e09ef53e43	https://www.encodeproject.org/files/ENCFF370TXJ/@@download/ENCFF370TXJ.bigBed	hg19	
ENCFF000AGN	bigBed narrowPeak	peaks	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE											ENCFF001SSB	2492431	John Stamatoyannopoulos, UW	9a5ebf8004f1968a68fc1fe7a589b904	https://www.encodeproject.org/files/ENCFF000AGN/@@download/ENCFF000AGN.bigBed	hg19	
ENCFF001ECZ	bigBed broadPeak	hotspots	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	1	1					ENCFF001WRN	8078495	John Stamatoyannopoulos, UW	00c078d536d401a1ccf913c3e5e51fe5	https://www.encodeproject.org/files/ENCFF001ECZ/@@download/ENCFF001ECZ.bigBed	hg19	
ENCFF001EDA	bigBed broadPeak	hotspots	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	2	1					ENCFF001WRO	7464331	John Stamatoyannopoulos, UW	58f29f9151f5aab012a9fb663cfbf5f3	https://www.encodeproject.org/files/ENCFF001EDA/@@download/ENCFF001EDA.bigBed	hg19	
ENCFF001EDB	bigBed narrowPeak	peaks	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	1	1					ENCFF001WRP	3157720	John Stamatoyannopoulos, UW	66823b17c6dec52cd291e52458898379	https://www.encodeproject.org/files/ENCFF001EDB/@@download/ENCFF001EDB.bigBed	hg19	
ENCFF001EDC	bigBed narrowPeak	peaks	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	2	1					ENCFF001WRQ	2623677	John Stamatoyannopoulos, UW	796ab13096251fdc46aba688901b3ce6	https://www.encodeproject.org/files/ENCFF001EDC/@@download/ENCFF001EDC.bigBed	hg19	
ENCFF001EDG	bigWig	raw signal	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	1	1						201578704	John Stamatoyannopoulos, UW	24a226de6b4f1a17d14af4016928aced	https://www.encodeproject.org/files/ENCFF001EDG/@@download/ENCFF001EDG.bigWig	hg19	
ENCFF001EDH	bigWig	raw signal	ENCSR000EPS	DNase-seq	EFO:0005236	NT2/D1	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2011-10-19	ENCODE		see document		22 year	2	1						159713704	John Stamatoyannopoulos, UW	925d57f7d106d643ca3a0568325a9a86	https://www.encodeproject.org/files/ENCFF001EDH/@@download/ENCFF001EDH.bigWig	hg19	
ENCFF000ZRD	bigBed narrowPeak	peaks	ENCSR000EIA	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA		see document	see document		2012-08-20	ENCODE											ENCFF001VQZ	957072	Michael Snyder, Stanford	6495d9a72321284cbe9a3202abf884b4	https://www.encodeproject.org/files/ENCFF000ZRD/@@download/ENCFF000ZRD.bigBed	hg19	
ENCFF000ZRI	bigWig	signal	ENCSR000EIA	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA		see document	see document		2012-08-20	ENCODE												637983197	Michael Snyder, Stanford	42163319f48b0d87ed7268fd3e98986a	https://www.encodeproject.org/files/ENCFF000ZRI/@@download/ENCFF000ZRI.bigWig	hg19	
ENCFF000YDO	bigBed narrowPeak	peaks	ENCSR000EFE	ChIP-seq	EFO:0001196	IMR-90	immortalized cell line	fetal	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA		see document	see document		2012-08-20	ENCODE											ENCFF001VLS	624563	Michael Snyder, Stanford	8b15cff62e7be8af9dd149fe30967d79	https://www.encodeproject.org/files/ENCFF000YDO/@@download/ENCFF000YDO.bigBed	hg19	
ENCFF000YDT	bigWig	signal	ENCSR000EFE	ChIP-seq	EFO:0001196	IMR-90	immortalized cell line	fetal	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA		see document	see document		2012-08-20	ENCODE												468754980	Michael Snyder, Stanford	db9ef34bbd1348e6ae5b5ce8122db17d	https://www.encodeproject.org/files/ENCFF000YDT/@@download/ENCFF000YDT.bigWig	hg19	
ENCFF000VYS	bigBed narrowPeak	peaks	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA					2011-10-29	ENCODE											ENCFF001VER	2455379	Michael Snyder, Stanford	76133c9a6031e1fb5f888fe945b901fd	https://www.encodeproject.org/files/ENCFF000VYS/@@download/ENCFF000VYS.bigBed	hg19	
ENCFF000VYX	bigWig	signal	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA					2011-10-29	ENCODE												417115959	Michael Snyder, Stanford	0b1cfff596cc5313ff65f2450038b142	https://www.encodeproject.org/files/ENCFF000VYX/@@download/ENCFF000VYX.bigWig	hg19	
ENCFF348KWG	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					MXI1-human	ENCAB000AIT	DNA					2011-10-29	ENCODE											ENCFF002COY	1094038	ENCODE Consortium	05aaa29ab43c0a3d48e276d270c18425	https://www.encodeproject.org/files/ENCFF348KWG/@@download/ENCFF348KWG.bigBed	hg19	
ENCFF000RFB	bigBed broadPeak	peaks	ENCSR000BLX	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens	all-trans-retinoic acid				CTCF-human	ENCAB000AXU	DNA		see document	see document		2011-07-18	ENCODE		see document		4 year	1	1					ENCFF001UQR	1076001	Richard Myers, HAIB	0a69af9fcb026908f1363d8ad8847bd5	https://www.encodeproject.org/files/ENCFF000RFB/@@download/ENCFF000RFB.bigBed	hg19	
